name,description,latitude,longitude
"KFC-Yakima,WA",,46.56813,-120.48492
"KFC-Yelm,WA",,46.94229,-122.6072
"KFC-Altoona,WI",,44.79891,-91.46625
"KFC-Ashland,WI",,46.58736,-90.8952
"KFC-Baraboo,WI",,43.45971,-89.76914
"KFC-Beloit,WI",,42.54496,-89.01141
"KFC-Black River Falls,WI",,44.30372,-90.84412
"KFC-Burlington,WI",,42.69249,-88.26494
"KFC-Chippewa Falls,WI",,44.85889,-91.38747
"KFC-Delavan,WI",,42.63735,-88.62783
"KFC-Fort Atkinson,WI",,42.92638,-88.83696
"KFC-Franklin,WI",,42.93008,-87.94966
"KFC-Germantown,WI",,43.19261,-88.13063
"KFC-Hayward,WI",,46.01297,-91.48462
"KFC-Hudson,WI",,44.96354,-92.74248
"KFC-Janesville,WI",,42.71237,-89.00225
"KFC-Kenosha,WI",,42.5672,-87.95648
"KFC-Kenosha,WI",,42.58833,-87.86207
"KFC-Kenosha,WI",,42.55807,-87.85519
"KFC-La Crosse,WI",,43.85146,-91.24847
"KFC-La Crosse,WI",,43.77494,-91.22178
"KFC-Lake Delton,WI",,43.58926,-89.79339
"KFC-Lake Geneva,WI",,42.59084,-88.42929
"KFC-Madison,WI",,43.06019,-89.51313
"KFC-Madison,WI",,43.03703,-89.45457
"KFC-Madison,WI",,43.0749,-89.39427
"KFC-Madison,WI",,43.03175,-89.40802
"KFC-Madison,WI",,43.10386,-89.34359
"KFC-Madison,WI",,43.13149,-89.30038
"KFC-Madison,WI",,43.08425,-89.31577
"KFC-Medford,WI",,45.14961,-90.33453
"KFC-Merrill,WI",,45.17502,-89.64174
"KFC-Milwaukee,WI",,43.11552,-88.05543
"KFC-Milwaukee,WI",,43.08896,-88.00365
"KFC-Milwaukee,WI",,43.06086,-87.99646
"KFC-Milwaukee,WI",,43.09738,-87.98654
"KFC-Milwaukee,WI",,43.01955,-87.96763
"KFC-Milwaukee,WI",,43.04808,-87.95783
"KFC-Milwaukee,WI",,43.14963,-87.95666
"KFC-Milwaukee,WI",,43.07474,-87.95654
"KFC-Milwaukee,WI",,43.08934,-87.93461
"KFC-Milwaukee,WI",,43.01246,-87.93258
"KFC-Milwaukee,WI",,43.06332,-87.91387
"KFC-Milwaukee,WI",,42.95939,-87.91012
"KFC-Oak Creek,WI",,42.87279,-87.94384
"KFC-Oconomowoc,WI",,43.10708,-88.48399
"KFC-Platteville,WI",,42.72737,-90.47518
"KFC-Plover,WI",,44.45425,-89.54411
"KFC-Portage,WI",,43.57143,-89.4698
"KFC-Racine,WI",,42.70533,-87.85193
"KFC-Racine,WI",,42.75849,-87.80103
"KFC-Reedsburg,WI",,43.53264,-89.98339
"KFC-Rice Lake,WI",,45.47898,-91.7351
"KFC-Richland Center,WI",,43.34235,-90.38654
"KFC-Saukville,WI",,43.38477,-87.92226
"KFC-South Milwaukee,WI",,42.92984,-87.86063
"KFC-Sparta,WI",,43.93488,-90.82076
"KFC-St Croix Falls,WI",,45.40138,-92.62888
"KFC-Stevens Point,WI",,44.53805,-89.57498
"KFC-Stoughton,WI",,42.91672,-89.21729
"KFC-Sun Prairie,WI",,43.1867,-89.23183
"KFC-Superior,WI",,46.70583,-92.10417
"KFC-Tomah,WI",,44.01817,-90.50552
"KFC-Watertown,WI",,43.1828,-88.72976
"KFC-Waukesha,WI",,43.03589,-88.16611
"KFC-Waukesha,WI",,42.98815,-88.23402
"KFC-Wausau,WI",,44.95954,-89.63851
"KFC-West Allis,WI",,42.99212,-88.04678
"KFC-West Bend,WI",,43.42716,-88.19757
"KFC-Wisconsin Rapids,WI",,44.37854,-89.81738
"KFC-Beaver,WV",,37.76829,-81.07106
"KFC-Beckley,WV",,37.79952,-81.18456
"KFC-Benwood,WV",,40.02796,-80.7289
"KFC-Bluefield,WV",,37.25817,-81.19598
"KFC-Buckhannon,WV",,39.03011,-80.25512
"KFC-Charles Town,WV",,39.29153,-77.85217
"KFC-Charleston,WV",,38.35957,-81.71787
"KFC-Charleston,WV",,38.33242,-81.71111
"KFC-Charleston,WV",,38.33001,-81.59959
"KFC-Clarksburg,WV",,39.2808,-80.27768
"KFC-Danville,WV",,38.08614,-81.83819
"KFC-Elkins,WV",,38.91675,-79.78878
"KFC-Fairmont,WV",,39.47708,-80.12041
"KFC-Fayetteville,WV",,38.05254,-81.10339
"KFC-Grafton,WV",,39.3469,-80.00467
"KFC-Huntington,WV",,38.41729,-82.46178
"KFC-Huntington,WV",,38.41015,-82.42861
"KFC-Huntington,WV",,38.41975,-82.44538
"KFC-Hurricane,WV",,38.45299,-81.93776
"KFC-Hurricane,WV",,38.43863,-82.01828
"KFC-Inwood,WV",,39.36,-78.03986
"KFC-Keyser,WV",,39.42774,-78.99184
"KFC-Leewood,WV",,38.07199,-81.45153
"KFC-Logan,WV",,37.84595,-81.99025
"KFC-Martinsburg,WV",,39.48279,-77.95798
"KFC-Morgantown,WV",,39.63036,-79.95789
"KFC-Moundsville,WV",,39.93079,-80.75162
"KFC-New Martinsville,WV",,39.67047,-80.85757
"KFC-Parkersburg,WV",,39.28079,-81.55038
"KFC-Parkersburg,WV",,39.2639,-81.54721
"KFC-Philippi,WV",,39.14526,-80.03409
"KFC-Princeton,WV",,37.36269,-81.09595
"KFC-Ripley,WV",,38.82081,-81.72076
"KFC-South Williamson,WV",,37.66687,-82.27525
"KFC-St Albans,WV",,38.39227,-81.84125
"KFC-Summersville,WV",,38.30375,-80.83185
"KFC-Sutton,WV",,38.69968,-80.66444
"KFC-Wayne,WV",,38.22109,-82.44226
"KFC-Weirton,WV",,40.39671,-80.59196
"KFC-Welch,WV",,37.43437,-81.57644
"KFC-Weston,WV",,39.01327,-80.40177
"KFC-Wheeling,WV",,40.07195,-80.73491
"KFC-Casper,WY",,42.849,-106.27459
"KFC-Cheyenne,WY",,41.13604,-104.80621
"KFC-Cody,WY",,44.51588,-109.05363
"KFC-Douglas,WY",,42.74625,-105.36557
"KFC-Evanston,WY",,41.24401,-110.98644
"KFC-Gillette,WY",,44.27402,-105.49426
"KFC-Rawlins,WY",,41.79301,-107.21085
"KFC-Riverton,WY",,43.03279,-108.38082
"KFC-Airdrie,AB",,53.70347,-113.29942
"KFC-Barrhead,AB",,54.12681,-114.40202
"KFC-Blairmore,AB",,49.61029,-114.45068
"KFC-Bonnyville,AB",,54.26851,-110.75942
"KFC-Brooks,AB",,50.56955,-111.89764
"KFC-Calgary,AB",,51.07339,-114.16504
"KFC-Calgary,AB",,50.97074,-114.07127
"KFC-Calgary,AB",,51.08612,-114.12859
"KFC-Calgary,AB",,51.06393,-113.95794
"KFC-Calgary,AB",,50.954,-114.11573
"KFC-Calgary,AB",,51.12665,-114.19579
"KFC-Calgary,AB",,50.92898,-114.0308
"KFC-Calgary,AB",,51.11111,-114.0557
"KFC-Calgary,AB",,51.03794,-114.09063
"KFC-Calgary,AB",,51.06355,-114.05592
"KFC-Calgary,AB",,51.04443,-114.14076
"KFC-Calgary,AB",,51.03772,-113.97252
"KFC-Camrose,AB",,53.01412,-112.83345
"KFC-Cochrane,AB",,51.19129,-114.4681
"KFC-Cold Lake,AB",,54.41369,-110.21395
"KFC-Devon,AB",,53.36391,-113.73239
"KFC-Drayton Valley,AB",,53.66957,-114.36607
"KFC-Edmonton,AB",,53.42507,-113.47479
"KFC-Edmonton,AB",,53.45912,-113.4478
"KFC-Edmonton,AB",,53.45491,-113.40615
"KFC-Edmonton,AB",,53.49322,-113.44286
"KFC-Edmonton,AB",,53.59956,-113.39489
"KFC-Edmonton,AB",,53.59928,-113.43112
"KFC-Edmonton,AB",,53.59971,-113.53732
"KFC-Edmonton,AB",,53.54621,-113.49037
"KFC-Edmonton,AB",,53.58998,-113.49223
"KFC-Edmonton,AB",,53.5213,-113.51085
"KFC-Edmonton,AB",,53.46736,-113.49272
"KFC-Edmonton,AB",,53.57018,-113.39288
"KFC-Edmonton,AB",,53.50103,-113.63048
"KFC-Edmonton,AB",,53.56346,-113.49819
"KFC-Edmonton,AB",,53.52008,-113.5894
"KFC-Edmonton,AB",,53.57056,-113.4646
"KFC-Edmonton,AB",,53.54135,-113.41628
"KFC-Edmonton,AB",,53.55905,-113.53625
"KFC-Edmonton,AB",,53.55068,-113.48657
"KFC-Edmonton,AB",,53.56261,-113.50295
"KFC-Edmonton,AB",,53.54622,-113.49037
"KFC-Edmonton,AB",,53.54621,-113.49037
"KFC-Edmonton,AB",,53.5148,-113.64206
"KFC-Edmonton,AB",,53.63984,-113.62447
"KFC-Edmonton,AB",,53.5439,-113.48996
"KFC-Edson,AB",,53.58391,-116.43039
"KFC-Fairview,AB",,55.03599,-117.28087
"KFC-Fort Saskatchewan,AB",,53.70024,-113.20458
"KFC-Ft. McMurray,AB",,56.71905,-111.35873
"KFC-Grande Prairie,AB",,55.17037,-118.81193
"KFC-Grande Prairie,AB",,55.17817,-118.79455
"KFC-Grimshaw,AB",,54.14672,-113.63707
"KFC-Hanna,AB",,51.64883,-111.93071
"KFC-High Level,AB",,55.99992,-118.10475
"KFC-High Prairie,AB",,55.43296,-116.49996
"KFC-High River,AB",,50.58201,-113.85912
"KFC-Hinton,AB",,53.39448,-117.6054
"KFC-Jasper,AB",,52.87511,-118.08078
"KFC-Lac La Biche,AB",,54.77138,-111.9733
"KFC-Leduc,AB",,53.26486,-113.56868
"KFC-Lethbridge,AB",,49.67571,-112.87504
"KFC-Lethbridge,AB",,49.67539,-112.80097
"KFC-Lethbridge,AB",,49.69668,-112.81264
"KFC-Lethbridge,AB",,49.71623,-112.814
"KFC-Medicine Hat,AB",,50.05389,-110.70101
"KFC-Medicine Hat,AB",,50.00937,-110.64802
"KFC-Morinville,AB",,55.04582,-114.59976
"KFC-Peace River,AB",,56.23815,-117.29068
"KFC-Pincher Creek,AB",,49.48546,-113.93711
"KFC-Ponoka,AB",,52.67066,-113.60204
"KFC-Red Deer,AB",,52.2543,-113.8134
"KFC-Red Deer,AB",,52.29381,-113.8136
"KFC-Red Deer,AB",,52.27212,-113.80822
"KFC-Red Deer County,AB",,52.23828,-113.69934
"KFC-Rocky Mountain House,AB",,52.0954,-114.73772
"KFC-Sherwood Park,AB",,53.53926,-113.32131
"KFC-Sherwood Park,AB",,53.51302,-113.31979
"KFC-Sherwood Park,AB",,53.54114,-113.33114
"KFC-Sherwood Park,AB",,53.52973,-113.29531
"KFC-Slave Lake,AB",,55.28787,-114.77166
"KFC-Spruce Grove,AB",,53.54097,-113.90483
"KFC-St. Albert,AB",,53.62206,-113.60834
"KFC-St. Paul,AB",,53.9915,-111.28239
"KFC-Stettler,AB",,52.32373,-112.71818
"KFC-Stoney Plain,AB",,53.9492,-115.13665
"KFC-Strathmore,AB",,51.0381,-113.39221
"KFC-Sylvan Lake,AB",,52.31183,-114.09219
"KFC-Taber,AB",,49.78283,-112.14845
"KFC-Vegreville,AB",,53.49634,-112.05639
"KFC-Vermillion,AB",,52.58357,-112.06697
"KFC-Wabasca,AB",,54.71005,-115.3888
"KFC-Wainwright,AB",,52.8371,-110.85733
"KFC-Westlock,AB",,54.15417,-113.85016
"KFC-Wetaskiwin,AB",,52.96939,-113.38959
"KFC-Whitecourt,AB",,54.13926,-115.67646
"KFC-100 Mile House,BC",,51.39932,-121.37385
"KFC-Abbotsford,BC",,49.05078,-122.31177
"KFC-Abbotsford,BC",,49.05113,-122.31378
"KFC-Abbotsford,BC",,49.05196,-122.33777
"KFC-Aldergrove,BC",,49.05812,-122.47603
"KFC-Burnaby,BC",,49.23011,-122.90621
"KFC-Burnaby,BC",,49.22546,-122.99051
"KFC-Burnaby,BC",,49.28119,-122.99984
"KFC-Burnaby,BC",,49.25986,-122.86666
"KFC-Burnaby,BC",,49.1727,-122.75136
"KFC-Burnaby,BC",,49.22649,-122.99643
"KFC-Burns Lake,BC",,54.21001,-124.71151
"KFC-Campbell River,BC",,50.0235,-125.24038
"KFC-Chetwynd,BC",,55.69627,-121.61706
"KFC-Chilliwack,BC",,49.16476,-121.95917
"KFC-Cloverdale,BC",,49.10802,-122.73072
"KFC-Coquitlam,BC",,49.26332,-122.88749
"KFC-Coquitlam,BC",,49.27838,-122.7672
"KFC-Coquitlam,BC",,49.2764,-122.79392
"KFC-Cranbrook,BC",,49.51721,-115.76214
"KFC-Dawson Creek,BC",,55.76078,-120.234
"KFC-Delta,BC",,49.16222,-122.8905
"KFC-Delta,BC",,49.06391,-123.12485
"KFC-Ft. St. John,BC",,56.24284,-120.84732
"KFC-Kamloops,BC",,50.66312,-120.35147
"KFC-Kelowna,BC",,49.88917,-119.39638
"KFC-Kelowna,BC",,49.86075,-119.491
"KFC-Kelowna,BC",,49.88527,-119.47587
"KFC-Ladysmith,BC",,48.8241,-124.05535
"KFC-Langley,BC",,49.11915,-122.66957
"KFC-Langley,BC",,49.16312,-122.65875
"KFC-Langley,BC",,49.08832,-122.65398
"KFC-Maple Ridge,BC",,49.21697,-122.60645
"KFC-Merritt,BC",,50.11154,-120.78745
"KFC-Mission,BC",,49.14738,-122.30416
"KFC-Nanaimo,BC",,49.17369,-123.9451
"KFC-Nanaimo,BC",,49.21833,-124.01001
"KFC-Nelson,BC",,49.49211,-117.28689
"KFC-New Westminster,BC",,49.21485,-122.92266
"KFC-North Kamloops,BC",,50.70023,-120.36331
"KFC-North Nanaimo,BC",,49.16427,-123.93615
"KFC-North Vancouver,BC",,49.32986,-123.07231
"KFC-Penticton,BC",,49.49411,-119.59026
"KFC-Port Alberni,BC",,49.24792,-124.80318
"KFC-Prince George,BC",,53.9892,-122.78908
"KFC-Prince George,BC",,53.9208,-122.76378
"KFC-Prince George,BC",,53.86887,-122.77959
"KFC-Richmond,BC",,49.14943,-123.18145
"KFC-Richmond,BC",,49.13959,-123.13687
"KFC-Richmond,BC",,49.16637,-123.13665
"KFC-Richmond,BC",,49.18467,-123.11685
"KFC-Salmon Arm,BC",,50.70175,-119.28088
"KFC-Sardis,BC",,49.14265,-121.96901
"KFC-Sidney,BC",,48.6488,-123.40333
"KFC-Smithers,BC",,54.21001,-124.71151
"KFC-Squamish,BC",,49.6897,-123.14689
"KFC-Surrey,BC",,49.18699,-122.84577
"KFC-Surrey,BC",,49.13549,-122.84584
"KFC-Surrey,BC",,49.19471,-122.84562
"KFC-Surrey,BC",,49.16733,-122.80117
"KFC-Surrey,BC",,49.1343,-122.88797
"KFC-Surrey,BC",,49.23076,-122.90599
"KFC-Surrey,BC",,49.1886,-122.80193
"KFC-Terrace,BC",,54.51578,-128.561
"KFC-Vancouver,BC",,49.28111,-123.13207
"KFC-Vancouver,BC",,49.22556,-123.07749
"KFC-Vancouver,BC",,49.24367,-123.06221
"KFC-Vancouver,BC",,49.26264,-123.08725
"KFC-Vanderhoof,BC",,54.01151,-124.00155
"KFC-Victoria,BC",,48.44388,-123.33725
"KFC-Victoria,BC",,48.4462,-123.37173
"KFC-Victoria,BC",,48.44786,-123.49717
"KFC-Victoria,BC",,48.48158,-123.39742
"KFC-Westbank,BC",,49.83072,-119.62229
"KFC-Whistler,BC",,50.11861,-122.95757
"KFC-White Rock,BC",,49.03004,-122.80137
"KFC-Williams Lake,BC",,52.12898,-122.142
"KFC-Brandon,MB",,49.84678,-99.93286
"KFC-Brandon,MB",,49.82886,-99.96219
"KFC-Dauphin,MB",,51.14056,-100.06066
"KFC-Flin Flon,MB",,54.76808,-101.86375
"KFC-Portage La Prairie,MB",,49.97261,-98.30713
"KFC-Selkirk,MB",,50.14173,-96.87687
"KFC-Steinbach,MB",,49.52927,-96.69165
"KFC-Swan River,MB",,52.10699,-101.25785
"KFC-The Pas,MB",,53.81461,-101.27018
"KFC-Thompson,MB",,55.73835,-97.8665
"KFC-Winnipeg,MB",,49.88232,-97.31259
"KFC-Winnipeg,MB",,49.92504,-97.10608
"KFC-Winnipeg,MB",,49.93975,-97.15989
"KFC-Winnipeg,MB",,49.89873,-97.07003
"KFC-Winnipeg,MB",,49.90019,-97.15847
"KFC-Winnipeg,MB",,49.83478,-97.11381
"KFC-Winnipeg,MB",,49.85491,-97.07892
"KFC-Winnipeg,MB",,49.81588,-97.15192
"KFC-Winnipeg,MB",,49.94471,-97.19545
"KFC-Winnipeg,MB",,49.84886,-97.15318
"KFC-Winnipeg,MB",,49.91733,-97.13061
"KFC-Winnipeg,MB",,49.88105,-97.19825
"KFC-Winnipeg,MB",,49.88313,-97.18701
"KFC-Campbellton,NB",,48.00699,-66.67446
"KFC-Dieppe,NB",,46.09556,-64.72978
"KFC-Dieppe,NB",,46.09927,-64.7615
"KFC-Edmunston,NB",,47.37346,-68.31611
"KFC-Fredericton,NB",,45.99443,-66.67057
"KFC-Fredricton,NB",,45.94036,-66.66382
"KFC-Grand Falls,NB",,47.05382,-67.74397
"KFC-Moncton,NB",,46.10222,-64.81443
"KFC-Nashwaaksis,NB",,45.97581,-66.64703
"KFC-Newcastle,NB",,46.99725,-65.56895
"KFC-Oromocto,NB",,45.85146,-66.47074
"KFC-Quispamsis,NB",,45.42239,-65.92945
"KFC-Riverview,NB",,46.06555,-64.79987
"KFC-Saint John,NB",,45.31131,-66.01446
"KFC-Saint John,NB",,45.2527,-66.11897
"KFC-Saint John,NB",,45.27774,-66.07701
"KFC-Saint John,NB",,45.29381,-66.00787
"KFC-St. Stephen,NB",,45.20207,-67.27295
"KFC-Sussex,NB",,45.72474,-65.52615
"KFC-Tracadie,NB",,47.50203,-64.92795
"KFC-Woodstock,NB",,46.16899,-67.59875
"KFC-Bay Roberts,NF",,47.48676,-53.16693
"KFC-Carbonear,NF",,47.72644,-53.24577
"KFC-Clarenville,NF",,47.16375,-55.157
"KFC-Cornerbrook,NF",,48.95051,-57.94008
"KFC-Deer Lake,NF",,51.36656,-55.61335
"KFC-Gander,NF",,48.95615,-54.60775
"KFC-Grand Falls,NF",,48.93483,-55.64952
"KFC-Lewisport,NF",,49.16037,-53.61643
"KFC-Manuels,NF",,47.4868,-53.16712
"KFC-Marystown,NF",,47.16375,-55.157
"KFC-Mount Pearl,NF",,47.5164,-52.81972
"KFC-St.Johns,NF",,47.56971,-52.70118
"KFC-St.Johns,NF",,47.58591,-52.70795
"KFC-St.Johns,NF",,47.56162,-52.74556
"KFC-St.Johns,NF",,47.56086,-52.71217
"KFC-St.Johns,NF",,47.52412,-52.77324
"KFC-Stephenville,NF",,48.54823,-58.58003
"KFC-Amherst,NS",,45.81627,-64.20466
"KFC-Antigonish,NS",,45.61625,-61.99986
"KFC-Bridgewater,NS",,44.37075,-64.52791
"KFC-Coldbrook,NS",,45.06583,-64.57318
"KFC-Dartmouth,NS",,44.68085,-63.53759
"KFC-Dartmouth,NS",,44.67272,-63.58246
"KFC-Dartmouth,NS",,44.67121,-63.49539
"KFC-Digby,NS",,44.61721,-65.76178
"KFC-Elmsdale,NS",,44.97673,-63.50778
"KFC-Greenwood,NS",,44.97172,-64.93465
"KFC-Halifax,NS",,44.64482,-63.59876
"KFC-Halifax,NS",,44.65955,-63.63456
"KFC-Halifax,NS",,44.62025,-63.61697
"KFC-Halifax,NS",,44.64921,-63.57516
"KFC-Liverpool,NS",,44.03527,-64.71295
"KFC-Lower Sackville,NS",,44.77068,-63.68989
"KFC-New Glasgow,NS",,45.57738,-62.64218
"KFC-New Minas,NS",,45.06774,-64.45843
"KFC-New Waterford,NS",,46.24784,-60.08215
"KFC-North Sydney,NS",,46.21451,-60.26263
"KFC-Pictou,NS",,45.67918,-62.72433
"KFC-Port Hawkesbury,NS",,45.61515,-61.35305
"KFC-Stewiacke,NS",,45.14037,-63.36732
"KFC-Sydney,NS",,46.13976,-60.18449
"KFC-Sydney River,NS",,46.11861,-60.19919
"KFC-Truro,NS",,45.3692,-63.30234
"KFC-Upper Tantallon,NS",,44.70019,-63.83054
"KFC-Windsor,NS",,44.99561,-64.1378
"KFC-Yarmouth,NS",,43.84765,-66.11534
"KFC-Yellowknife,NWT",,62.45624,-114.37133
"KFC-Acton,ON",,43.63833,-80.027
"KFC-Agincourt,ON",,43.77947,-79.3054
"KFC-Ajax,ON",,43.85845,-79.04017
"KFC-Alliston,ON",,44.15138,-79.87683
"KFC-Alymer,ON",,42.77293,-80.98443
"KFC-Angus,ON",,44.33117,-80.00774
"KFC-Arnprior,ON",,45.43313,-76.34447
"KFC-Aurora,ON",,44.00567,-79.46913
"KFC-Barrie,ON",,44.40133,-79.70034
"KFC-Barrie,ON",,44.37301,-79.69156
"KFC-Barrie,ON",,44.40781,-79.67399
"KFC-Barrie,ON",,44.35582,-79.64521
"KFC-Beamsville,ON",,43.18661,-79.47835
"KFC-Belleville,ON",,44.18304,-77.39399
"KFC-Belleville,ON",,44.16746,-77.35375
"KFC-Belleville,ON",,44.16873,-77.39838
"KFC-Belleville,ON",,44.16682,-77.38574
"KFC-Blenheim,ON",,42.33922,-81.99175
"KFC-Blind River,ON",,46.18663,-82.95794
"KFC-Bolton,ON",,43.88507,-79.73573
"KFC-Bowmanville,ON",,43.91081,-78.67818
"KFC-Bracebridge,ON",,45.04548,-79.31889
"KFC-Bradford,ON",,44.11579,-79.55882
"KFC-Brampton,ON",,43.76192,-79.72075
"KFC-Brampton,ON",,43.69334,-79.75224
"KFC-Brampton,ON",,43.66624,-79.73278
"KFC-Brampton,ON",,43.73454,-79.70702
"KFC-Brampton,ON",,43.72226,-79.7871
"KFC-Brampton,ON",,43.69725,-79.7992
"KFC-Brampton,ON",,43.7176,-79.70106
"KFC-Brampton,ON",,43.6843,-79.75872
"KFC-Brampton,ON",,43.6964,-79.74886
"KFC-Brantford,ON",,43.1605,-80.26747
"KFC-Brantford,ON",,43.139,-80.26757
"KFC-Brantford,ON",,43.16982,-80.2675
"KFC-Brockville,ON",,44.59947,-75.70444
"KFC-Burlington,ON",,43.33009,-79.81871
"KFC-Burlington,ON",,43.38944,-79.82674
"KFC-Burlington,ON",,43.36375,-79.7755
"KFC-Caledonia,ON",,43.06381,-79.95954
"KFC-Cambridge,ON",,43.37232,-80.3167
"KFC-Cambridge,ON",,43.39551,-80.35382
"KFC-Cambridge,ON",,43.43077,-80.31151
"KFC-Carleton Place,ON",,45.13716,-76.13933
"KFC-Chatham,ON",,42.39427,-82.17398
"KFC-Chatham,ON",,42.41359,-82.19825
"KFC-Chelmsford,ON",,46.56968,-81.19576
"KFC-Cobourg,ON",,43.96698,-78.16887
"KFC-Cochrane,ON",,49.06122,-81.02991
"KFC-Collingwood,ON",,44.50253,-80.21925
"KFC-Cooksville,ON",,43.60044,-79.5938
"KFC-Cornwall,ON",,45.0281,-74.75234
"KFC-Cornwall,ON",,45.01144,-74.76069
"KFC-Corunna,ON",,42.88627,-82.45357
"KFC-Delhi,ON",,42.85462,-80.49436
"KFC-Downsview,ON",,43.75832,-79.48949
"KFC-Downsview,ON",,43.75697,-79.51899
"KFC-Downsview,ON",,43.72541,-79.34032
"KFC-Dryden,ON",,49.78908,-92.84749
"KFC-Dunnville,ON",,42.90174,-79.61605
"KFC-Elliot Lake,ON",,46.38099,-82.63965
"KFC-Elmira,ON",,43.59747,-80.5598
"KFC-Espanola,ON",,46.2579,-81.76457
"KFC-Essex,ON",,42.18203,-82.83062
"KFC-Etobicoke,ON",,43.63008,-79.48626
"KFC-Etobicoke,ON",,43.63502,-79.54131
"KFC-Etobicoke,ON",,43.60194,-79.49929
"KFC-Etobicoke,ON",,43.61728,-79.54336
"KFC-Exeter,ON",,43.36239,-81.48346
"KFC-Fergus,ON",,43.70101,-80.36962
"KFC-Forest,ON",,43.10226,-81.98982
"KFC-Fort Frances,ON",,48.60741,-93.42677
"KFC-Georgetown,ON",,43.6507,-79.91556
"KFC-Georgetown,ON",,43.6507,-79.91556
"KFC-Gloucester,ON",,45.44278,-75.61134
"KFC-Glouchester,ON",,45.45493,-75.50735
"KFC-Goderich,ON",,43.74052,-81.7076
"KFC-Gravenhurst,ON",,44.92598,-79.37271
"KFC-Guelph,ON",,43.54346,-80.24343
"KFC-Guelph,ON",,43.51519,-80.23874
"KFC-Guelph,ON",,43.51704,-80.23788
"KFC-Hamilton,ON",,43.22881,-79.86931
"KFC-Hamilton,ON",,43.25759,-79.85372
"KFC-Hamilton,ON",,43.24796,-79.84105
"KFC-Hamilton,ON",,43.23751,-79.79177
"KFC-Hamilton,ON",,43.2501,-79.81069
"KFC-Hamilton,ON",,43.26203,-79.88785
"KFC-Hamilton,ON",,43.22935,-79.77132
"KFC-Hamilton,ON",,43.21671,-79.86444
"KFC-Hamilton,ON",,43.20888,-79.89036
"KFC-Hamilton,ON",,43.22023,-79.84225
"KFC-Hamilton,ON",,43.23176,-79.9041
"KFC-Hamilton,ON",,43.26914,-79.96449
"KFC-Hanover,ON",,44.1544,-81.01368
"KFC-Hawkesbury,ON",,45.60163,-74.6183
"KFC-Huntsville,ON",,45.32994,-79.21107
"KFC-Ingersoll,ON",,43.04034,-80.88172
"KFC-Islington,ON",,43.65185,-79.55187
"KFC-Kanata,ON",,45.29774,-75.8893
"KFC-Kapuskasing,ON",,49.41934,-82.42096
"KFC-Kenora,ON",,49.76199,-94.47757
"KFC-Keswick,ON",,44.22557,-79.46465
"KFC-Kincardine,ON",,44.17676,-81.62774
"KFC-Kingston,ON",,44.23843,-76.54098
"KFC-Kingston,ON",,44.23861,-76.48584
"KFC-Kingston,ON",,44.25094,-76.53191
"KFC-Kingston,ON",,44.26701,-76.50076
"KFC-Kingsville,ON",,42.03812,-82.73761
"KFC-Kirkland Lake,ON",,48.15397,-80.0282
"KFC-Kitchener,ON",,43.42473,-80.47719
"KFC-Kitchener,ON",,43.42124,-80.45219
"KFC-Kitchener,ON",,43.43833,-80.49283
"KFC-Kitchener,ON",,43.46982,-80.48449
"KFC-Kitchener,ON",,43.4512,-80.44382
"KFC-Kitchener,ON",,43.43405,-80.44673
"KFC-Kitchener,ON",,43.43002,-80.52973
"KFC-Lakeshore,ON",,42.30704,-82.86708
"KFC-Leamington,ON",,42.05072,-82.60906
"KFC-Lindsay,ON",,44.35874,-78.73642
"KFC-Listowell,ON",,43.72773,-80.94415
"KFC-London,ON",,42.96089,-81.26094
"KFC-London,ON",,43.01047,-81.24206
"KFC-London,ON",,43.00129,-81.18777
"KFC-London,ON",,42.9794,-81.20732
"KFC-London,ON",,42.96032,-81.33421
"KFC-London,ON",,43.01972,-81.21553
"KFC-London,ON",,42.94292,-81.2254
"KFC-London,ON",,42.98345,-81.29255
"KFC-London,ON",,43.00664,-81.33584
"KFC-London,ON",,43.00879,-81.29991
"KFC-London,ON",,42.93399,-81.22332
"KFC-London,ON",,42.94017,-81.28145
"KFC-Long Branch,ON",,43.59312,-79.53893
"KFC-Malton,ON",,43.7168,-79.63583
"KFC-Maple,ON",,43.86027,-79.51238
"KFC-Markham,ON",,43.87234,-79.2631
"KFC-Markham,ON",,43.83282,-79.26811
"KFC-Markham,ON",,43.86567,-79.29133
"KFC-Meadowvale,ON",,43.51103,-79.88388
"KFC-Midland,ON",,44.74722,-79.88291
"KFC-Milton,ON",,43.52151,-79.89369
"KFC-Mississauga,ON",,43.52328,-79.68183
"KFC-Mississauga,ON",,43.63565,-79.59602
"KFC-Mississauga,ON",,43.57426,-79.65724
"KFC-Mississauga,ON",,43.58158,-79.61459
"KFC-Mississauga,ON",,43.60479,-79.64961
"KFC-Mississauga,ON",,43.56096,-79.71304
"KFC-Mississauga,ON",,43.5832,-79.76161
"KFC-Mississauga,ON",,43.57863,-79.63068
"KFC-Mississauga,ON",,43.56311,-79.72256
"KFC-Mississauga,ON",,43.52903,-79.65444
"KFC-Mississauga,ON",,43.59498,-79.56778
"KFC-Mississauga,ON",,43.58828,-79.64372
"KFC-Napanee,ON",,45.07924,-76.16019
"KFC-Nepean,ON",,45.35314,-75.73506
"KFC-Nepean,ON",,45.36071,-75.7921
"KFC-New Hamburg,ON",,43.38593,-80.71233
